filtrada[0], 0,
filtrada[1], 193,
filtrada[2], 502,
filtrada[3], 818,
filtrada[4], 1031,
filtrada[5], 1049,
filtrada[6], 828,
filtrada[7], 373,
filtrada[8], -260,
filtrada[9], -985,
filtrada[10], -1708,
filtrada[11], -2350,
filtrada[12], -2868,
filtrada[13], -3259,
filtrada[14], -3555,
filtrada[15], -3806,
filtrada[16], -4057,
filtrada[17], -4327,
filtrada[18], -4595,
filtrada[19], -4799,
filtrada[20], -4847,
filtrada[21], -4639,
filtrada[22], -4098,
filtrada[23], -3188,
filtrada[24], -1936,
filtrada[25], -428,
filtrada[26], 1199,
filtrada[27], 2781,
filtrada[28], 4159,
filtrada[29], 5207,
filtrada[30], 5848,
filtrada[31], 6064,
filtrada[32], 5886,
filtrada[33], 5379,
filtrada[34], 4616,
filtrada[35], 3659,
filtrada[36], 2545,
filtrada[37], 1284,
filtrada[38], -130,
filtrada[39], -1698,
filtrada[40], -3400,
filtrada[41], -5174,
filtrada[42], -6910,
filtrada[43], -8460,
filtrada[44], -9654,
filtrada[45], -10331,
filtrada[46], -10367,
filtrada[47], -9704,
filtrada[48], -8359,
filtrada[49], -6426,
filtrada[50], -4057,
filtrada[51], -1435,
filtrada[52], 1029,
filtrada[53], 3201,
filtrada[54], 5032,
filtrada[55], 6544,
filtrada[56], 7797,
filtrada[57], 8846,
filtrada[58], 9702,
filtrada[59], 10316,
filtrada[60], 10581,
filtrada[61], 10357,
filtrada[62], 9511,
filtrada[63], 7970,
filtrada[64], 5749,
filtrada[65], 2974,
filtrada[66], -131,
filtrada[67], -3275,
filtrada[68], -6154,
filtrada[69], -8504,
filtrada[70], -10144,
filtrada[71], -11008,
filtrada[72], -11136,
filtrada[73], -10656,
filtrada[74], -9732,
filtrada[75], -8527,
filtrada[76], -7154,
filtrada[77], -5664,
filtrada[78], -4046,
filtrada[79], -2253,
filtrada[80], -244,
filtrada[81], 1980,
filtrada[82], 4343,
filtrada[83], 6688,
filtrada[84], 8793,
filtrada[85], 10411,
filtrada[86], 11320,
filtrada[87], 11372,
filtrada[88], 10527,
filtrada[89], 8870,
filtrada[90], 6589,
filtrada[91], 3944,
filtrada[92], 1210,
filtrada[93], -1372,
filtrada[94], -3637,
filtrada[95], -5508,
filtrada[96], -6992,
filtrada[97], -8147,
filtrada[98], -9044,
filtrada[99], -9722,
filtrada[100], -10166,
filtrada[101], -10298,
filtrada[102], -9999,
filtrada[103], -9142,
filtrada[104], -7642,
filtrada[105], -5491,
filtrada[106], -2788,
filtrada[107], 268,
filtrada[108], 3402,
filtrada[109], 6308,
filtrada[110], 8709,
filtrada[111], 10401,
filtrada[112], 11290,
filtrada[113], 11396,
filtrada[114], 10835,
filtrada[115], 9778,
filtrada[116], 8407,
filtrada[117], 6868,
filtrada[118], 5243,
filtrada[119], 3548,
filtrada[120], 1750,
filtrada[121], -194,
filtrada[122], -2302,
filtrada[123], -4525,
filtrada[124], -6738,
filtrada[125], -8745,
filtrada[126], -10315,
filtrada[127], -11221,
filtrada[128], -11302,
