entrada[0], 0,
entrada[1], 8882,
entrada[2], 16093,
entrada[3], 20396,
entrada[4], 21294,
entrada[5], 19149,
entrada[6], 15054,
entrada[7], 10517,
entrada[8], 7034,
entrada[9], 5670,
entrada[10], 6771,
entrada[11], 9875,
entrada[12], 13857,
entrada[13], 17265,
entrada[14], 18743,
entrada[15], 17434,
entrada[16], 13250,
entrada[17], 6921,
entrada[18], -179,
entrada[19], -6389,
entrada[20], -10201,
entrada[21], -10668,
entrada[22], -7654,
entrada[23], -1877,
entrada[24], 5283,
entrada[25], 12156,
entrada[26], 17222,
entrada[27], 19507,
entrada[28], 18828,
entrada[29], 15813,
entrada[30], 11701,
entrada[31], 7968,
entrada[32], 5897,
entrada[33], 6199,
entrada[34], 8804,
entrada[35], 12870,
entrada[36], 17012,
entrada[37], 19691,
entrada[38], 19648,
entrada[39], 16275,
entrada[40], 9797,
entrada[41], 1246,
entrada[42], -7800,
entrada[43], -15627,
entrada[44], -20815,
entrada[45], -22616,
entrada[46], -21127,
entrada[47], -17242,
entrada[48], -12393,
entrada[49], -8143,
entrada[50], -5750,
entrada[51], -5824,
entrada[52], -8170,
entrada[53], -11858,
entrada[54], -15505,
entrada[55], -17678,
entrada[56], -17324,
entrada[57], -14089,
entrada[58], -8440,
entrada[59], -1568,
entrada[60], 4919,
entrada[61], 9432,
entrada[62], 10817,
entrada[63], 8675,
entrada[64], 3472,
entrada[65], -3578,
entrada[66], -10844,
entrada[67], -16699,
entrada[68], -19953,
entrada[69], -20151,
entrada[70], -17673,
entrada[71], -13598,
entrada[72], -9381,
entrada[73], -6421,
entrada[74], -5658,
entrada[75], -7297,
entrada[76], -10744,
entrada[77], -14766,
entrada[78], -17838,
entrada[79], -18579,
entrada[80], -16148,
entrada[81], -10503,
entrada[82], -2439,
entrada[83], 18743,
entrada[84], 14904,
entrada[85], 17434,
entrada[86], 23631,
entrada[87], 0,
entrada[88], 19378,
entrada[89], 0,
entrada[90], 9499,
entrada[91], 6136,
entrada[92], 5154,
entrada[93], 6635,
entrada[94], 9871,
entrada[95], 13593,
entrada[96], 16338,
entrada[97], 16890,
entrada[98], 14641,
entrada[99], 9790,
entrada[100], 3311,
entrada[101], -3291,
entrada[102], -8384,
entrada[103], -10645,
entrada[104], -9420,
entrada[105], -4915,
entrada[106], 1861,
entrada[107], 9357,
entrada[108], 15886,
entrada[109], 20072,
entrada[110], 21199,
entrada[111], 19384,
entrada[112], 15512,
entrada[113], 10967,
entrada[114], 7224,
entrada[115], 5421,
entrada[116], 6033,
entrada[117], 8729,
entrada[118], 12464,
entrada[119], 15777,
entrada[120], 17203,
entrada[121], 15700,
entrada[122], 10961,
entrada[123], 3525,
entrada[124], -5341,
entrada[125], -13963,
entrada[126], -20690,
entrada[127], -24322,
entrada[128], -24421,
entrada[129], -21408,
entrada[130], -16437,
entrada[131], -11064,
entrada[132], -6817,
entrada[133], -4782,
entrada[134], -5312,
