filtrada[0], 0,
filtrada[1], -8,
filtrada[2], -21,
filtrada[3], -36,
filtrada[4], -46,
filtrada[5], -45,
filtrada[6], -26,
filtrada[7], 12,
filtrada[8], 67,
filtrada[9], 127,
filtrada[10], 175,
filtrada[11], 189,
filtrada[12], 148,
filtrada[13], 39,
filtrada[14], -130,
filtrada[15], -331,
filtrada[16], -515,
filtrada[17], -620,
filtrada[18], -582,
filtrada[19], -360,
filtrada[20], 45,
filtrada[21], 583,
filtrada[22], 1143,
filtrada[23], 1571,
filtrada[24], 1697,
filtrada[25], 1365,
filtrada[26], 476,
filtrada[27], -986,
filtrada[28], -2937,
filtrada[29], -5202,
filtrada[30], -7546,
filtrada[31], -831,
filtrada[32], 4594,
filtrada[33], 7621,
filtrada[34], 7774,
filtrada[35], 5333,
filtrada[36], 1232,
filtrada[37], -3203,
filtrada[38], -6624,
filtrada[39], -8033,
filtrada[40], -7039,
filtrada[41], -3957,
filtrada[42], 303,
filtrada[43], 4501,
filtrada[44], 7426,
filtrada[45], 8237,
filtrada[46], 6699,
filtrada[47], 3245,
filtrada[48], -1150,
filtrada[49], -5247,
filtrada[50], -7886,
filtrada[51], -8324,
filtrada[52], -6427,
filtrada[53], -2721,
filtrada[54], 1764,
filtrada[55], 5780,
filtrada[56], 8207,
filtrada[57], 8367,
filtrada[58], 6209,
filtrada[59], 2327,
filtrada[60], -2206,
filtrada[61], -6139,
filtrada[62], -8376,
filtrada[63], -8300,
filtrada[64], -5933,
filtrada[65], -1929,
filtrada[66], 2604,
filtrada[67], 6413,
filtrada[68], 8443,
filtrada[69], 8136,
filtrada[70], 5575,
filtrada[71], 1472,
filtrada[72], -3037,
filtrada[73], -6707,
filtrada[74], -8518,
filtrada[75], -7970,
filtrada[76], -5215,
filtrada[77], -1012,
filtrada[78], 3476,
filtrada[79], 7006,
filtrada[80], 8603,
filtrada[81], 7823,
filtrada[82], 4881,
filtrada[83], 592,
filtrada[84], -3862,
filtrada[85], -7248,
filtrada[86], -8632,
filtrada[87], -7634,
filtrada[88], -4528,
filtrada[89], -175,
filtrada[90], 4216,
filtrada[91], 7436,
filtrada[92], 8590,
filtrada[93], 7361,
filtrada[94], 4087,
filtrada[95], -322,
filtrada[96], -4649,
filtrada[97], -7695,
filtrada[98], -8617,
filtrada[99], -7156,
filtrada[100], -3717,
filtrada[101], 752,
filtrada[102], 5013,
filtrada[103], 7891,
filtrada[104], 8591,
filtrada[105], 6919,
filtrada[106], 3337,
filtrada[107], -1163,
filtrada[108], -5337,
filtrada[109], -8031,
filtrada[110], -8500,
filtrada[111], -6616,
filtrada[112], -2902,
filtrada[113], 1615,
filtrada[114], 5684,
filtrada[115], 8179,
filtrada[116], 8408,
filtrada[117], 6307,
filtrada[118], 2458,
filtrada[119], -2076,
filtrada[120], -6040,
filtrada[121], -8337,
filtrada[122], -8332,
filtrada[123], -6024,
filtrada[124], -2051,
filtrada[125], 2490,
filtrada[126], 6343,
filtrada[127], 8444,
filtrada[128], 8214,
filtrada[129], 5718,
filtrada[130], 1646,
filtrada[131], -2873,
filtrada[132], -6590,
filtrada[133], -8477,
filtrada[134], -8010,
filtrada[135], -5321,
filtrada[136], -1154,
filtrada[137], 3339,
filtrada[138], 6913,
filtrada[139], 8578,
filtrada[140], 7872,
filtrada[141], 4990,
filtrada[142], 726,
filtrada[143], -3740,
filtrada[144], -7175,
filtrada[145], -8630,
filtrada[146], -7701,
filtrada[147], -4647,
filtrada[148], -313,
filtrada[149], 4105,
filtrada[150], 7383,
filtrada[151], 8615,
filtrada[152], 7463,
filtrada[153], 4246,
filtrada[154], -144,
filtrada[155], -4494,
filtrada[156], -7599,
filtrada[157], -8598,
filtrada[158], -7215,
filtrada[159], -3831,
filtrada[160], 616,
filtrada[161], 4897,
filtrada[162], 7828,
filtrada[163], 8596,
filtrada[164], 6990,
filtrada[165], 3450,
filtrada[166], -1044,
filtrada[167], -5250,
filtrada[168], -8008,
filtrada[169], -8555,
filtrada[170], -6741,
filtrada[171], -3068,
filtrada[172], 1444,
filtrada[173], 5551,
filtrada[174], 8114,
filtrada[175], 8425,
filtrada[176], 6398,
filtrada[177], 2596,
filtrada[178], -1931,
filtrada[179], -5927,
filtrada[180], -8287,
filtrada[181], -8357,
filtrada[182], -6116,
filtrada[183], -2181,
filtrada[184], 2359,
filtrada[185], 6250,
filtrada[186], 8416,
filtrada[187], 8259,
filtrada[188], 5821,
filtrada[189], 1779,
